#               time       E_Anisotropy              E_DMI            E_Demag  E_UniformExchange            E_total                m_x                m_y                m_z            m_error          real_time          rhs_evals               step 
#                <s>                <J>                <J>                <J>                <J>                <J>                 <>                 <>                 <>                 <>                <s>                 <>                 <> 
            3.66e-09  4.70273040643e-18 -1.06193196033e-17  4.11867577277e-18  5.90381869422e-18  4.10590527015e-18 -2.00464644884e-15  7.85860574146e-16  -0.00766849623598  4.02544664269e-12       1678581737.9              58438                366 
            3.67e-09  4.70267232117e-18 -1.06193244465e-17  4.11871030824e-18  5.90384690641e-18  4.10590508934e-18  7.14891109273e-16 -1.90750193418e-15  -0.00765611451494  4.09117184574e-12      1678581738.62              58632                367 
            3.68e-09    4.702617589e-18 -1.06193287144e-17  4.11874312926e-18  5.90387290682e-18  4.10590491064e-18  6.05009869364e-16  1.83192195981e-15  -0.00764448746624  4.17155199273e-12      1678581739.34              58826                368 
            3.69e-09  4.70256632669e-18 -1.06193324113e-17  4.11877415922e-18  5.90389665947e-18  4.10590473408e-18 -1.92218154973e-15 -5.19673039169e-16  -0.00763363779585  4.24127399867e-12      1678581740.06              59020                369 
             3.7e-09  4.70251864873e-18 -1.06193355428e-17  4.11880332102e-18  5.90391813274e-18  4.10590455969e-18  1.74963438799e-15 -1.13216920407e-15  -0.00762358751287  4.32165414566e-12      1678581740.79              59214                370 
            3.71e-09   4.7024746656e-18 -1.06193381162e-17  4.11883053833e-18  5.90393729978e-18   4.1059043875e-18 -3.38201688876e-16   2.0822155728e-15  -0.00761435760038  4.39626113291e-12      1678581741.51              59408                371 
            3.72e-09  4.70243448204e-18 -1.06193401402e-17  4.11885573678e-18  5.90395413892e-18  4.10590421753e-18 -1.22439095899e-15 -1.68143277079e-15  -0.00760596769109   4.4768633245e-12      1678581742.23              59602                372 
            3.73e-09  4.70239819532e-18 -1.06193416248e-17  4.11887884521e-18    5.903968634e-18  4.10590404978e-18  2.03388232182e-15  1.72578001272e-16  -0.00759843575416  4.55480098083e-12      1678581742.95              59796                373 
            3.74e-09  4.70236589365e-18 -1.06193425809e-17  4.11889979688e-18  5.90398077461e-18  4.10590388426e-18 -1.51341901973e-15  1.48492329544e-15  -0.00759177779949  4.63629135083e-12      1678581743.68              59990                374 
            3.75e-09  4.70233765466e-18 -1.06193430206e-17  4.11891853055e-18  5.90399055634e-18  4.10590372094e-18 -2.47286758971e-16 -2.17163864052e-15  -0.00758600760516  4.71800376545e-12       1678581744.4              60184                375 
            3.76e-09  4.70231354406e-18 -1.06193429567e-17  4.11893499156e-18  5.90399798091e-18   4.1059035598e-18  1.48961090376e-15  1.45397197368e-15  -0.00758113647289  4.80060435848e-12      1678581745.21              60378                376 
            3.77e-09  4.70229361446e-18 -1.06193424027e-17  4.11894913278e-18  5.90400305625e-18  4.10590340083e-18 -2.23113194586e-15  2.20629841557e-16  -0.00757717301607  4.88564744217e-12      1678581745.94              60572                377 
            3.78e-09  4.70227790432e-18 -1.06193413723e-17  4.11896091542e-18  5.90400579653e-18  4.10590324397e-18  1.17682098634e-15 -1.79374647851e-15  -0.00757412298378  4.97180074888e-12      1678581746.65              60768                378 
            3.79e-09  4.70226643724e-18 -1.06193398799e-17  4.11897030974e-18   5.9040062221e-18   4.1059030892e-18  5.89960179474e-16  2.20417434305e-15   -0.0075719891236  5.06461539374e-12      1678581747.35              60962                379 
             3.8e-09  4.70225922129e-18 -1.06193379398e-17  4.11897729558e-18  5.90400435936e-18  4.10590293646e-18 -2.10004853014e-15 -1.19867464719e-15  -0.00757077108516  5.15520959254e-12      1678581748.06              61156                380 
            3.81e-09  4.70225624872e-18 -1.06193355664e-17  4.11898186281e-18   5.9040002406e-18   4.1059027857e-18  2.13609993891e-15 -6.33397655313e-16  -0.00757046536545  5.25091081727e-12      1678581748.76              61350                381 
            3.82e-09  4.70225749579e-18 -1.06193327741e-17  4.11898401151e-18  5.90399390373e-18  4.10590263688e-18 -9.39896308931e-16  2.07935520654e-15  -0.00757106529618  5.34750022041e-12      1678581749.47              61544                382 
            3.83e-09  4.70226292286e-18 -1.06193295771e-17  4.11898375211e-18  5.90398539204e-18  4.10590248993e-18 -9.90581073958e-16 -2.19784067489e-15  -0.00757256107256    5.446088025e-12      1678581750.18              61738                383 
            3.84e-09  4.70227247471e-18  -1.0619325989e-17  4.11898110533e-18  5.90397475378e-18  4.10590234481e-18  2.33809885033e-15  8.64312479612e-16   -0.0075749398222  5.54911672168e-12      1678581750.89              61932                384 
            3.85e-09  4.70228608105e-18 -1.06193220234e-17  4.11897610195e-18  5.90396204188e-18  4.10590220145e-18 -2.17827299408e-15   1.0588250955e-15  -0.00757818571208  5.65303359679e-12      1678581751.61              62126                385 
            3.86e-09  4.70230365718e-18 -1.06193176933e-17  4.11896878249e-18  5.90394731344e-18  4.10590205983e-18  6.18455903773e-16 -2.32270221575e-15  -0.00758228009086  5.75983705176e-12      1678581752.32              62320                386 
            3.87e-09  4.70232510493e-18 -1.06193130111e-17   4.1189591967e-18  5.90393062937e-18  4.10590191988e-18  1.30054917453e-15  2.10213790819e-15  -0.00758720166327   5.8699711758e-12      1678581753.03              62514                387 
            3.88e-09  4.70235031362e-18 -1.06193079889e-17  4.11894740298e-18  5.90391205387e-18  4.10590178156e-18 -2.36916967526e-15 -4.64524252397e-16  -0.00759292669288  5.98010529984e-12      1678581753.76              62708                388 
            3.89e-09  4.70237916125e-18 -1.06193026381e-17  4.11893346771e-18    5.903891654e-18  4.10590164484e-18  1.83254646026e-15 -1.45906049588e-15  -0.00759942922903  6.09512440519e-12      1678581754.47              62902                389 
             3.9e-09  4.70241151577e-18 -1.06192969697e-17  4.11891746442e-18  5.90386949919e-18  4.10590150969e-18 -5.08034972116e-16  2.51238073555e-15  -0.00760668135349  6.20681284147e-12      1678581755.19              63096                390 
            3.91e-09  4.70244723642e-18 -1.06192909941e-17  4.11889947298e-18  5.90384566078e-18  4.10590137609e-18 -1.80014953561e-15 -1.90406332676e-15  -0.00761465344225  6.32738306194e-12      1678581755.91              63290                391 
            3.92e-09  4.70248617515e-18 -1.06192847213e-17  4.11887957864e-18  5.90382021155e-18    4.105901244e-18  2.48403149901e-15  4.08122609781e-17  -0.00762331443764  6.44440056874e-12      1678581756.62              63484                392 
            3.93e-09  4.70252817801e-18  -1.0619278161e-17  4.11885787113e-18   5.9037932253e-18  4.10590111341e-18 -1.71640479607e-15  1.87611885903e-15  -0.00763263212598  6.56985577052e-12      1678581757.32              63678                393 
            3.94e-09  4.70257308665e-18 -1.06192713224e-17  4.11883444367e-18  5.90376477643e-18  4.10590098432e-18 -1.18454628822e-16 -2.61359606796e-15  -0.00764257341616  6.69087008021e-12      1678581758.05              63872                394 
            3.95e-09  4.70262073974e-18 -1.06192642146e-17  4.11880939203e-18  5.90373493952e-18  4.10590085672e-18  2.11033351288e-15  1.66000315345e-15  -0.00765310461447  6.82032208488e-12      1678581758.77              64066                395 
            3.96e-09  4.70267097431e-18 -1.06192568463e-17  4.11878281355e-18  5.90370378902e-18   4.1059007306e-18 -2.64815946949e-15  4.15446997791e-16  -0.00766419169159  6.94710955429e-12      1678581759.46              64260                396 
            3.97e-09  4.70272362713e-18 -1.06192492263e-17  4.11875480623e-18  5.90367139891e-18  4.10590060597e-18  1.50638760725e-15 -2.26271933289e-15  -0.00767580053751  7.07855996041e-12       1678581760.2              64454                397 
            3.98e-09   4.7027785359e-18 -1.06192413634e-17  4.11872546788e-18  5.90363784241e-18  4.10590048282e-18  6.83743185527e-16  2.63977882763e-15  -0.00768789720101  7.21289694638e-12      1678581760.98              64648                398 
            3.99e-09  4.70283554046e-18 -1.06192332663e-17  4.11869489526e-18  5.90360319174e-18  4.10590036117e-18 -2.38551462534e-15 -1.32256859785e-15  -0.00770044811034  7.34723393236e-12      1678581761.69              64842                399 
               4e-09  4.70289448373e-18  -1.0619224944e-17  4.11866318338e-18  5.90356751795e-18  4.10590024103e-18  2.42148893529e-15 -9.03467115935e-16  -0.00771342027249  7.48734407807e-12       1678581762.4              65036                400 
            4.01e-09   4.7029552127e-18 -1.06192164058e-17  4.11863042479e-18  5.90353089072e-18  4.10590012239e-18 -1.20195520203e-15  2.58181978882e-15  -0.00772678144874  7.62501173313e-12      1678581763.22              65230                401 
            4.02e-09  4.70301757917e-18 -1.06192076612e-17  4.11859670901e-18   5.9034933783e-18  4.10590000526e-18  -1.2080922682e-15 -2.61300240704e-15  -0.00774050030498  7.77222730619e-12      1678581763.94              65424                402 
            4.03e-09  4.70308144039e-18 -1.06191987202e-17  4.11856212207e-18  5.90345504736e-18  4.10589988965e-18  2.66780424912e-15   9.0396054839e-16  -0.00775454653543  7.91211540729e-12      1678581764.65              65618                403 
            4.04e-09  4.70314665951e-18  -1.0619189593e-17  4.11852674606e-18  5.90341596302e-18  4.10589977556e-18 -2.76676829595e-15   1.4254492648e-15  -0.00776889095928  8.06665845232e-12      1678581765.36              65812                404 
            4.05e-09    4.703213106e-18 -1.06191802907e-17  4.11849065888e-18  5.90337618881e-18  4.10589966299e-18  7.02385680482e-16  -2.8439326511e-15  -0.00778350559024  8.20943313329e-12      1678581766.13              66006                405 
            4.06e-09  4.70328065582e-18 -1.06191708246e-17  4.11845393401e-18  5.90333578671e-18  4.10589955194e-18  1.78019636069e-15  2.44447594882e-15  -0.00779836367919  8.37196978409e-12      1678581766.84              66200                406 
            4.07e-09  4.70334919146e-18 -1.06191612067e-17  4.11841664042e-18  5.90329481718e-18  4.10589944241e-18 -2.92546850942e-15 -4.35920589749e-16   -0.0078134397312  8.51785308953e-12      1678581767.73              66394                407 
            4.08e-09  4.70341860196e-18 -1.06191514494e-17  4.11837884256e-18  5.90325333929e-18  4.10589933438e-18  2.28505486138e-15  -1.8856829678e-15  -0.00782870949796  8.68727312309e-12      1678581768.44              66588                408 
            4.09e-09  4.70348878265e-18  -1.0619141566e-17  4.11834060043e-18  5.90321141076e-18  4.10589922785e-18  -1.5077445465e-16  3.03649466682e-15  -0.00784414994761  8.84026185588e-12      1678581769.26              66782                409 
             4.1e-09  4.70355963494e-18   -1.061913157e-17  4.11830196973e-18  5.90316908811e-18   4.1058991228e-18 -2.07886177408e-15 -2.20920889607e-15  -0.00785973921412   9.0125684693e-12      1678581770.01              66976                410 
            4.11e-09  4.70363106587e-18 -1.06191214756e-17   4.1182630021e-18  5.90312642679e-18  4.10589901921e-18  3.17718074072e-15 -5.84601811404e-17  -0.00787545652849  9.17355080787e-12      1678581770.73              67170                411 
            4.12e-09  4.70370298774e-18 -1.06191112973e-17  4.11822374541e-18  5.90308348125e-18  4.10589891707e-18 -1.98088459216e-15  2.36290539604e-15   -0.0078912821347  9.34896604576e-12      1678581771.45              67364                412 
            4.13e-09  4.70377531748e-18 -1.06191010504e-17   4.1181842441e-18  5.90304030515e-18  4.10589881635e-18 -3.83489536423e-16 -3.11701667563e-15  -0.00790719719312  9.51816403472e-12      1678581772.17              67558                413 
            4.14e-09  4.70384797618e-18 -1.06190907501e-17  4.11814453957e-18  5.90299695142e-18  4.10589871704e-18  2.51823253608e-15   1.8976448499e-15  -0.00792318367452  9.69602176326e-12      1678581772.88              67752                414 
            4.15e-09   4.7039208884e-18 -1.06190804123e-17  4.11810467061e-18  5.90295347239e-18   4.1058986191e-18 -3.00484945568e-15  6.24087972658e-16  -0.00793922424761  9.87410153641e-12      1678581773.59              67946                415 
            4.16e-09   4.7039939816e-18 -1.06190700528e-17  4.11806467381e-18  5.90290991994e-18  4.10589852251e-18  1.71043734731e-15 -2.75390435764e-15  -0.00795530216332  1.00544017556e-11      1678581774.31              68140                416 
            4.17e-09  4.70406718549e-18 -1.06190596879e-17  4.11802458408e-18  5.90286634553e-18  4.10589842725e-18  8.99234390654e-16  3.14358107446e-15  -0.00797140113871  1.02409192237e-11      1678581775.02              68334                417 
            4.18e-09  4.70414043141e-18 -1.06190493335e-17  4.11798443503e-18  5.90282280031e-18  4.10589833328e-18 -2.89382715321e-15 -1.45322411512e-15  -0.00798750524349  1.04241060228e-11      1678581775.74              68528                418 
            4.19e-09  4.70421365177e-18 -1.06190390058e-17  4.11794425946e-18  5.90277933518e-18  4.10589824057e-18  3.14028124492e-15 -1.17633526377e-15  -0.00800359879168  1.06188391413e-11      1678581776.45              68722                419 
             4.2e-09  4.70428677947e-18 -1.06190287209e-17  4.11790408976e-18  5.90273600079e-18  4.10589814911e-18 -1.16892606705e-15  3.10378651792e-15  -0.00801966624112  1.08051345649e-11      1678581777.16              68916                420 
            4.21e-09  4.70435974746e-18 -1.06190184945e-17  4.11786395831e-18  5.90269284759e-18  4.10589805886e-18 -1.57747272035e-15 -3.01593626616e-15  -0.00803569210286  1.10089715122e-11      1678581777.87              69110                421 
            4.22e-09  4.70443248825e-18 -1.06190083421e-17  4.11782389783e-18  5.90264992581e-18   4.1058979698e-18  3.26234409857e-15  9.94883188178e-16  -0.00805166086237  1.11977094264e-11      1678581778.58              69304                422 
            4.23e-09  4.70450493358e-18 -1.06189982788e-17  4.11778394169e-18  5.90260728539e-18  4.10589788191e-18 -2.96938399795e-15  1.73785754306e-15  -0.00806755691415  1.14095399795e-11      1678581779.31              69498                423 
            4.24e-09  4.70457701414e-18 -1.06189883192e-17   4.1177441242e-18  5.90256497599e-18  4.10589779515e-18  7.03958496434e-16 -3.35816636844e-15  -0.00808336451102  1.16033849196e-11      1678581780.05              69692                424 
            4.25e-09  4.70464865935e-18 -1.06189784775e-17  4.11770448076e-18  5.90252304687e-18  4.10589770952e-18  1.99144713066e-15  2.83364766836e-15  -0.00809906772877  1.18314247288e-11      1678581780.77              69888                425 
            4.26e-09  4.70471979724e-18 -1.06189687671e-17  4.11766504806e-18  5.90248154679e-18  4.10589762498e-18  -3.3727341907e-15 -4.38299088381e-16   -0.0081146504468  1.20439214157e-11      1678581781.48              70082                426 
            4.27e-09  4.70479035445e-18  -1.0618959201e-17  4.11762586415e-18  5.90244052394e-18  4.10589754152e-18  2.62629424381e-15 -2.27780371725e-15  -0.00813009634473  1.22790666524e-11      1678581782.21              70276                427 
            4.28e-09  4.70486025623e-18 -1.06189497913e-17  4.11758696846e-18  5.90240002578e-18  4.10589745913e-18 -1.37791013167e-16  3.57018812662e-15  -0.00814538891484  1.25024435249e-11      1678581782.92              70470                428 
            4.29e-09  4.70492942659e-18 -1.06189405495e-17   4.1175484018e-18  5.90236009891e-18  4.10589737778e-18 -2.48804063771e-15 -2.54939587959e-15  -0.00816051148955  1.27435839659e-11      1678581783.65              70664                429 
             4.3e-09  4.70499778851e-18 -1.06189314862e-17  4.11751020627e-18  5.90232078893e-18  4.10589729746e-18  3.64076053256e-15 -1.28134385818e-16  -0.00817544728321  1.29785071579e-11      1678581784.36              70858                430 
            4.31e-09  4.70506526418e-18 -1.06189226114e-17  4.11747242508e-18   5.9022821403e-18  4.10589721815e-18 -2.20824901574e-15  2.80368321152e-15  -0.00819017944679  1.32269750708e-11      1678581785.12              71052                431 
            4.32e-09  4.70513177538e-18 -1.06189139341e-17  4.11743510244e-18  5.90224419617e-18  4.10589713985e-18 -2.26177101739e-16 -3.66847370382e-15  -0.00820469113413  1.34732225376e-11      1678581786.47              71246                432 
            4.33e-09  4.70519724383e-18 -1.06189054628e-17  4.11739828326e-18  5.90220699823e-18  4.10589706254e-18  3.01010759528e-15  2.19935566672e-15  -0.00821896557802  1.37274636103e-11      1678581787.54              71440                433 
            4.34e-09  4.70526159161e-18 -1.06188972049e-17  4.11736201294e-18  5.90217058656e-18  4.10589698621e-18   -3.836545279e-15  7.54843718395e-16   -0.0082329861741  1.39859235304e-11      1678581788.24              71634                434 
            4.35e-09  4.70532474168e-18 -1.06188891674e-17  4.11732633703e-18   5.9021349995e-18  4.10589691084e-18  1.87957674116e-15 -3.23572187562e-15  -0.00824673657085   1.4248602298e-11      1678581788.96              71828                435 
            4.36e-09  4.70538661826e-18 -1.06188813563e-17  4.11729130093e-18  5.90210027354e-18  4.10589683642e-18  1.00920814915e-15  3.70255523771e-15  -0.00826020076333  1.45188305822e-11      1678581789.67              72022                436 
            4.37e-09  4.70544714745e-18 -1.06188737772e-17  4.11725694954e-18  5.90206644313e-18  4.10589676294e-18 -3.34286610738e-15 -1.73513209973e-15  -0.00827336318864  1.47877265988e-11      1678581790.39              72216                437 
            4.38e-09  4.70550625761e-18 -1.06188664348e-17  4.11722332694e-18  5.90203354068e-18  4.10589669039e-18  3.60153265236e-15  -1.3906160174e-15  -0.00828620882107  1.50717216485e-11      1678581791.15              72410                438 
